timestamp_us,accel_x_mg,accel_y_mg,accel_z_mg,gyro_x_mdps,gyro_y_mdps,gyro_z_mdps
27902789,1011.75,5.25,-71.49,1750.0,210.0,-140.0
27911789,1011.75,6.1,-69.78,1820.0,280.0,-140.0
27920789,1011.01,6.59,-69.17,1890.0,210.0,-140.0
27927789,1009.79,6.59,-65.64,1820.0,420.0,-140.0
27936788,1009.18,6.95,-59.17,1890.0,280.0,-140.0
27943789,1011.87,6.22,-60.15,1890.0,280.0,-70.0
27952789,1011.01,6.34,-58.56,1960.0,280.0,-140.0
27961789,1011.26,5.98,-60.39,1820.0,140.0,-140.0
27968789,1011.87,4.76,-62.1,1750.0,350.0,-70.0
27977788,1010.4,5.86,-61.73,1750.0,210.0,-140.0
27984789,1010.4,6.34,-68.69,1820.0,70.0,-140.0
27993789,1010.28,6.95,-70.15,1890.0,280.0,-140.0
28002789,1010.77,1.1,-68.2,1820.0,210.0,-210.0
28009789,1012.36,1.71,-71.25,1820.0,140.0,-140.0
28018789,1011.62,11.47,-73.44,1890.0,210.0,-140.0
28027788,1011.87,12.57,-65.51,2100.0,560.0,-140.0
28034789,1006.87,8.66,-54.05,2310.0,210.0,-140.0
28043788,1008.45,5.25,-59.66,2170.0,0.0,-140.0
28050790,1013.82,5.0,-63.32,1680.0,280.0,-70.0
28059789,1015.65,4.15,-61.85,1400.0,350.0,-70.0
28068788,1013.33,4.03,-59.29,1890.0,420.0,-140.0
28075789,1009.92,4.88,-56.61,2380.0,70.0,-140.0
28084788,1008.94,8.78,-65.27,2310.0,0.0,-140.0
28091789,1010.77,8.42,-65.03,1820.0,490.0,-140.0
28100789,1012.6,6.34,-56.73,1960.0,490.0,-140.0
28109788,1012.36,4.39,-52.7,2520.0,280.0,-210.0
28116790,1012.6,4.03,-53.44,2730.0,70.0,-210.0
28125788,1013.09,6.1,-59.66,2380.0,70.0,-210.0
28134788,1011.62,6.95,-57.71,1960.0,490.0,-140.0
28141789,1009.92,6.71,-51.48,2310.0,280.0,-140.0
28150789,1011.14,7.44,-57.71,2730.0,0.0,-210.0
28157789,1010.4,7.2,-58.93,2730.0,280.0,-210.0
28166789,1012.23,5.61,-60.02,2450.0,140.0,-210.0
28175789,1013.33,3.66,-60.76,2310.0,420.0,-210.0
28182789,1011.14,3.66,-54.9,2660.0,210.0,-210.0
28191788,1012.72,5.98,-62.34,2870.0,70.0,-210.0
28198790,1010.65,6.34,-57.58,2870.0,420.0,-210.0
28207788,1009.18,7.93,-57.22,2800.0,0.0,-210.0
28216789,1013.09,7.32,-61.24,2730.0,280.0,-210.0
28223790,1008.57,5.73,-54.05,2870.0,350.0,-210.0
28232788,1013.21,5.86,-63.44,3010.0,-70.0,-210.0
28241789,1013.58,4.27,-63.68,2870.0,560.0,-210.0
28248789,1010.04,4.51,-55.88,2940.0,210.0,-210.0
28257788,1013.7,5.61,-63.81,3080.0,70.0,-210.0
28264789,1009.31,7.08,-57.95,3080.0,420.0,-210.0
28273788,1011.01,8.05,-57.71,3220.0,70.0,-210.0
28282789,1010.04,7.08,-56.49,3290.0,420.0,-210.0
28289789,1009.79,8.91,-58.32,3150.0,-70.0,-210.0
28298788,1012.72,5.49,-67.95,2870.0,280.0,-210.0
28307789,1009.55,2.68,-63.81,2870.0,280.0,-210.0
28314789,1013.58,2.2,-71.25,3080.0,0.0,-210.0
28323788,1012.23,5.25,-69.42,3220.0,420.0,-280.0
28330789,1008.7,6.71,-70.76,3360.0,0.0,-280.0
28339789,1011.62,7.56,-79.91,3080.0,140.0,-280.0
28348789,1008.09,5.73,-69.78,3010.0,630.0,-210.0
28355789,1010.4,4.39,-65.88,3570.0,140.0,-210.0
28364789,1012.6,7.32,-63.32,3850.0,280.0,-280.0
28371790,1011.38,7.56,-61.73,3360.0,70.0,-210.0
28380788,1012.36,7.81,-69.66,2660.0,210.0,-210.0
28389788,1008.94,3.42,-63.68,2520.0,490.0,-210.0
28396790,1010.28,4.03,-66.61,2940.0,70.0,-210.0
28405789,1010.28,6.95,-72.71,3360.0,140.0,-210.0
28414789,1010.53,6.47,-71.98,3220.0,210.0,-210.0
28421789,1011.26,5.98,-72.22,3080.0,280.0,-210.0
28430789,1010.53,3.78,-66.37,2940.0,420.0,-210.0
28437789,1011.62,4.27,-64.9,3080.0,140.0,-210.0
28446788,1011.14,6.47,-71.49,3080.0,210.0,-210.0
28455789,1010.16,6.47,-65.64,3080.0,420.0,-210.0
28462789,1010.53,5.61,-64.9,3080.0,140.0,-210.0
28471789,1010.16,5.86,-66.49,3080.0,280.0,-210.0
28478789,1010.77,5.73,-71.37,2870.0,140.0,-210.0
28487788,1011.14,6.83,-76.01,2870.0,210.0,-280.0
28496789,1009.79,5.0,-73.44,2870.0,350.0,-210.0
28503789,1010.28,5.0,-71.86,3080.0,140.0,-210.0
28512788,1010.53,5.61,-70.88,3150.0,280.0,-210.0
28521788,1010.04,6.47,-70.39,3010.0,140.0,-210.0
28528790,1011.87,6.83,-69.54,2870.0,350.0,-280.0
28537788,1009.79,5.73,-65.51,2870.0,350.0,-210.0
28544789,1010.28,5.86,-67.1,3010.0,140.0,-210.0
28553789,1011.5,6.1,-67.59,2940.0,210.0,-210.0
28562789,1010.53,6.1,-69.54,2730.0,70.0,-210.0
28569789,1011.75,5.12,-72.35,2520.0,280.0,-210.0
28578789,1009.92,5.25,-68.93,2730.0,280.0,-210.0
28585790,1011.01,5.61,-70.27,2940.0,140.0,-210.0
28594789,1010.77,7.08,-66.98,3010.0,350.0,-210.0
28603788,1010.28,6.1,-64.66,2940.0,280.0,-210.0
28610789,1011.99,5.37,-62.34,2940.0,350.0,-210.0
28619789,1010.53,5.12,-59.54,2800.0,280.0,-210.0
28628788,1012.23,6.34,-63.93,2800.0,140.0,-210.0
28635789,1011.38,5.73,-66.73,2730.0,280.0,-210.0
28644789,1010.77,6.34,-64.9,2730.0,210.0,-210.0
28651789,1011.87,5.61,-67.47,2800.0,280.0,-210.0
28660789,1010.77,5.61,-67.34,2870.0,280.0,-210.0
28669788,1010.89,6.1,-67.59,2940.0,280.0,-210.0
28676789,1010.53,6.1,-64.29,3010.0,280.0,-210.0
28685788,1010.77,5.25,-62.46,3010.0,280.0,-210.0
28694788,1010.89,5.86,-61.85,3010.0,210.0,-280.0
28701789,1012.11,6.22,-62.83,2940.0,140.0,-210.0
28710789,1010.89,5.86,-64.05,2870.0,280.0,-210.0
28717789,1010.77,6.1,-61.85,3010.0,210.0,-210.0
28726789,1010.4,5.61,-64.66,3010.0,140.0,-210.0
28735788,1011.38,6.95,-64.66,3080.0,280.0,-210.0
28742789,1011.5,6.34,-63.32,3010.0,210.0,-210.0
28751789,1011.14,5.37,-61.73,3080.0,350.0,-210.0
28758790,1010.77,5.25,-60.02,3150.0,140.0,-280.0
28767789,1011.26,6.1,-60.51,3150.0,210.0,-280.0
28776788,1010.89,5.98,-60.76,3220.0,280.0,-280.0
28783789,1011.99,5.98,-60.51,3150.0,210.0,-280.0
28792789,1011.38,5.73,-60.39,3220.0,210.0,-210.0
28801789,1011.01,6.22,-63.07,3150.0,140.0,-210.0
28808789,1011.26,5.98,-65.03,3150.0,210.0,-210.0
28817789,1010.4,7.08,-67.1,3080.0,140.0,-210.0
28824790,1011.14,5.12,-65.64,3220.0,420.0,-210.0
28833788,1009.55,5.37,-60.27,3570.0,140.0,-280.0
28842788,1011.99,6.59,-64.9,3570.0,140.0,-210.0
28849789,1010.77,6.34,-61.85,3360.0,420.0,-210.0
28858788,1011.14,5.61,-62.46,3220.0,140.0,-210.0
28865789,1010.28,5.49,-61.37,3430.0,350.0,-280.0
28874789,1009.06,6.22,-58.07,3570.0,140.0,-210.0
28883789,1012.84,6.22,-65.64,3430.0,70.0,-210.0
28890790,1010.89,5.37,-64.78,3220.0,420.0,-280.0
28899788,1011.87,4.64,-63.56,3360.0,140.0,-280.0
28908789,1011.75,5.37,-65.51,3570.0,280.0,-210.0
28915790,1010.65,6.1,-63.2,3710.0,280.0,-280.0
28924788,1011.62,6.47,-65.15,3500.0,140.0,-280.0
28931789,1010.16,5.86,-60.02,3500.0,350.0,-280.0
28940788,1010.16,5.86,-59.66,3570.0,140.0,-280.0
28949789,1011.38,6.47,-62.71,3570.0,280.0,-280.0
28956789,1011.38,6.22,-60.27,3640.0,210.0,-280.0
28965788,1012.11,5.12,-63.93,3570.0,210.0,-210.0
28972790,1010.53,5.25,-61.49,3570.0,280.0,-280.0
28981788,1010.77,4.76,-63.68,3710.0,70.0,-280.0
28990789,1010.89,6.95,-64.66,3710.0,280.0,-280.0
28997789,1010.77,6.71,-61.73,3780.0,280.0,-280.0
29006789,1011.99,6.95,-63.56,3850.0,280.0,-280.0
29015789,1011.5,5.49,-59.29,3850.0,280.0,-280.0
29022789,1011.5,6.34,-60.63,3850.0,140.0,-280.0
29031789,1012.11,4.76,-60.02,3780.0,210.0,-280.0
29038790,1010.28,5.73,-61.0,3850.0,210.0,-280.0
29047788,1011.26,5.61,-63.32,3780.0,210.0,-280.0
29056789,1011.38,6.34,-63.07,3850.0,210.0,-280.0
29063789,1011.01,5.73,-65.64,3920.0,140.0,-280.0
29072789,1010.53,5.98,-63.81,4060.0,280.0,-280.0
29081789,1011.38,5.25,-63.2,3990.0,210.0,-280.0
29088789,1012.11,4.39,-61.24,4130.0,280.0,-280.0
29097789,1011.87,5.25,-59.66,4060.0,210.0,-350.0
29104790,1011.75,5.61,-61.37,3990.0,210.0,-350.0
29113788,1010.04,6.1,-59.9,3990.0,280.0,-280.0
29122789,1010.16,6.22,-60.76,4130.0,140.0,-280.0
29129789,1011.38,6.34,-63.32,4060.0,280.0,-350.0
29138789,1011.26,5.73,-64.05,3990.0,210.0,-280.0
29145790,1011.99,5.12,-65.88,4060.0,210.0,-280.0
29154788,1010.65,4.76,-64.78,4200.0,210.0,-280.0
29163789,1011.38,5.86,-64.54,4270.0,210.0,-350.0
29170789,1011.14,6.71,-62.71,4340.0,210.0,-280.0
29179788,1010.89,5.98,-62.34,4340.0,210.0,-280.0
29188788,1011.14,5.37,-61.61,4270.0,210.0,-350.0
29195789,1011.5,5.25,-61.37,4270.0,210.0,-280.0
29204789,1011.62,5.61,-62.34,4200.0,210.0,-350.0
29211790,1012.11,5.86,-63.2,4200.0,140.0,-350.0
29220788,1011.01,5.61,-64.42,4270.0,280.0,-280.0
29229788,1011.14,5.73,-64.05,4340.0,210.0,-350.0
29236790,1012.11,5.98,-65.27,4340.0,140.0,-350.0
29245788,1010.53,5.49,-63.81,4410.0,280.0,-280.0
29252789,1011.5,5.73,-62.95,4410.0,210.0,-350.0
29261789,1011.62,5.61,-60.27,4550.0,280.0,-280.0
29270788,1011.38,5.61,-60.27,4550.0,210.0,-350.0
29277789,1011.5,5.49,-60.63,4550.0,210.0,-350.0
29286788,1011.99,6.47,-60.39,4550.0,210.0,-350.0
29295789,1011.14,5.0,-61.24,4480.0,210.0,-350.0
29302789,1011.38,5.37,-61.0,4550.0,210.0,-350.0
29311789,1011.38,5.73,-61.73,4620.0,210.0,-350.0
29318789,1011.26,5.86,-63.07,4690.0,140.0,-350.0
29327789,1010.65,4.76,-60.76,4760.0,210.0,-350.0
29336788,1010.4,4.88,-61.98,4760.0,210.0,-350.0
29343790,1011.38,5.49,-61.61,4760.0,280.0,-350.0
29352789,1011.62,5.49,-60.15,4760.0,210.0,-420.0
29361789,1011.62,5.49,-61.24,4690.0,210.0,-350.0
29368789,1010.65,5.86,-61.24,4830.0,210.0,-350.0
29377788,1010.53,5.25,-61.85,4760.0,140.0,-350.0
29384789,1011.01,5.61,-61.98,4830.0,210.0,-350.0
29393788,1010.89,5.86,-61.85,4830.0,210.0,-420.0
29402789,1011.62,5.37,-63.07,4900.0,210.0,-350.0
29409790,1011.5,4.39,-61.85,4970.0,210.0,-420.0
29418789,1011.01,5.49,-61.49,5040.0,140.0,-420.0
29425790,1010.65,5.25,-62.1,4970.0,210.0,-350.0
29434789,1011.62,5.86,-61.85,4970.0,280.0,-350.0
29443789,1011.99,4.51,-62.71,4970.0,210.0,-350.0
29450789,1011.75,4.51,-63.81,4970.0,210.0,-420.0
29459788,1010.16,4.64,-61.61,5110.0,280.0,-420.0
29468788,1011.26,5.49,-63.44,5250.0,140.0,-350.0
29475790,1010.53,6.1,-61.98,5180.0,280.0,-420.0
29484788,1010.89,6.59,-61.61,5180.0,70.0,-350.0
29491789,1011.5,5.37,-63.93,5040.0,350.0,-420.0
29500788,1010.65,4.15,-60.63,5110.0,280.0,-420.0
29509789,1011.62,4.03,-62.83,5250.0,210.0,-420.0
29516789,1011.14,5.25,-63.32,5250.0,210.0,-420.0
29525788,1011.14,6.1,-61.37,5180.0,210.0,-350.0
29532789,1011.14,5.86,-62.71,5180.0,210.0,-420.0
29541788,1011.26,5.12,-63.68,5250.0,210.0,-350.0
29550788,1011.38,4.88,-63.68,5320.0,210.0,-350.0
29557790,1011.26,4.76,-63.68,5320.0,210.0,-420.0
29566789,1010.65,4.39,-62.1,5320.0,210.0,-420.0
29575788,1011.14,5.73,-62.71,5320.0,210.0,-420.0
29582789,1011.01,5.73,-63.07,5460.0,280.0,-420.0
29591788,1011.14,5.73,-63.2,5390.0,210.0,-420.0
29598789,1010.89,4.88,-63.44,5390.0,210.0,-420.0
29607789,1011.87,5.0,-63.93,5390.0,210.0,-350.0
29616789,1011.87,4.27,-64.42,5390.0,210.0,-350.0
29623790,1011.62,5.12,-63.93,5390.0,210.0,-420.0
29632788,1010.53,5.86,-64.42,5460.0,280.0,-420.0
29639790,1010.65,5.73,-63.07,5530.0,210.0,-420.0
29648789,1011.14,5.49,-63.44,5530.0,210.0,-420.0
29657788,1010.16,5.73,-61.85,5600.0,280.0,-420.0
29664790,1011.62,5.0,-62.22,5600.0,210.0,-420.0
29673788,1011.14,4.51,-62.1,5530.0,210.0,-420.0
29682789,1011.38,5.25,-63.07,5530.0,140.0,-420.0
29689789,1011.26,5.73,-63.32,5600.0,210.0,-420.0
29698789,1010.53,5.37,-62.95,5670.0,210.0,-420.0
29705789,1011.26,5.73,-63.56,5670.0,210.0,-420.0
29714788,1011.01,4.76,-62.46,5670.0,280.0,-420.0
29723788,1011.26,4.15,-62.34,5740.0,210.0,-420.0
29730789,1011.14,4.27,-62.71,5740.0,210.0,-420.0
29739788,1011.26,5.25,-63.32,5740.0,210.0,-420.0
29746789,1011.38,5.73,-62.95,5740.0,140.0,-420.0
29755789,1010.4,5.86,-63.44,5810.0,210.0,-420.0
29764789,1010.65,4.64,-62.71,5740.0,140.0,-420.0
29771789,1010.16,4.27,-63.81,5810.0,210.0,-420.0
29780789,1010.89,4.27,-64.29,5880.0,210.0,-420.0
29789788,1012.11,5.25,-62.95,5880.0,210.0,-420.0
29796789,1011.38,5.49,-62.83,5880.0,210.0,-420.0
29805788,1011.14,5.0,-63.32,5880.0,210.0,-420.0
29812789,1010.89,5.25,-62.71,5880.0,280.0,-420.0
29821788,1011.26,4.64,-63.32,5880.0,280.0,-420.0
29830788,1011.01,4.64,-63.93,5950.0,210.0,-420.0
29837790,1011.26,5.25,-64.05,5950.0,210.0,-420.0
29846788,1011.5,5.12,-64.54,6020.0,140.0,-420.0
29855788,1010.89,4.64,-64.66,5950.0,210.0,-420.0
29862789,1010.65,4.88,-64.54,5950.0,280.0,-420.0
29871789,1010.65,5.37,-64.78,6020.0,210.0,-490.0
29878789,1011.38,4.64,-64.54,6090.0,210.0,-420.0
29887788,1011.14,5.0,-63.81,6090.0,210.0,-490.0
29896789,1011.5,4.88,-64.29,6090.0,280.0,-420.0
29903790,1010.77,5.49,-64.05,6090.0,140.0,-490.0
29912789,1011.38,4.64,-63.68,6090.0,210.0,-420.0
29919789,1011.5,5.49,-64.66,6020.0,140.0,-420.0
29928789,1011.38,4.64,-64.29,6090.0,210.0,-490.0
29937788,1011.14,5.0,-65.03,6160.0,210.0,-490.0
29944789,1010.53,5.12,-65.03,6160.0,210.0,-490.0
29953789,1011.38,5.61,-64.54,6090.0,210.0,-490.0
29962789,1010.77,5.0,-64.29,6160.0,210.0,-490.0
29969790,1010.89,4.76,-63.68,6160.0,210.0,-490.0
29978788,1010.65,3.66,-63.81,6160.0,210.0,-490.0
29985790,1010.77,4.64,-65.51,6090.0,210.0,-490.0
29994789,1011.5,4.39,-64.9,6090.0,280.0,-490.0
30003788,1011.01,6.47,-64.17,6160.0,140.0,-420.0
30010789,1010.16,5.73,-65.27,6160.0,210.0,-420.0
30019788,1011.14,5.0,-66.0,6230.0,210.0,-420.0
30026789,1011.75,4.03,-66.0,6230.0,210.0,-490.0
30035788,1010.89,3.78,-65.27,6230.0,280.0,-490.0
30044789,1011.01,4.39,-65.76,6300.0,210.0,-490.0
30051790,1011.26,5.0,-64.05,6300.0,210.0,-490.0
30060788,1010.16,5.49,-64.9,6300.0,280.0,-490.0
30069788,1011.14,5.61,-63.81,6230.0,210.0,-490.0
30076790,1010.89,5.25,-64.9,6230.0,210.0,-490.0
30085789,1011.38,5.12,-64.54,6300.0,210.0,-490.0
30092789,1011.14,4.88,-63.68,6230.0,280.0,-490.0
30101789,1011.62,5.0,-64.78,6300.0,210.0,-420.0
30110789,1010.65,5.0,-64.78,6300.0,210.0,-490.0
30117789,1010.04,5.25,-64.54,6300.0,210.0,-490.0
30126789,1011.26,4.64,-65.51,6300.0,210.0,-490.0
30133789,1011.01,5.12,-64.17,6300.0,210.0,-490.0
30142789,1011.01,4.88,-64.42,6300.0,210.0,-490.0
30151789,1010.89,4.27,-64.9,6300.0,140.0,-490.0
30158790,1010.89,5.25,-63.93,6370.0,210.0,-490.0
30167789,1011.01,4.76,-65.03,6370.0,210.0,-490.0
30176789,1011.99,5.37,-65.88,6370.0,210.0,-490.0
30183789,1011.14,5.0,-64.29,6370.0,280.0,-490.0
30192788,1011.87,5.0,-65.88,6440.0,140.0,-490.0
30199790,1009.79,4.51,-65.88,6370.0,280.0,-490.0
30208789,1010.04,5.61,-64.17,6440.0,210.0,-490.0
30217789,1011.14,5.37,-65.76,6440.0,210.0,-490.0
30224790,1010.65,4.88,-64.05,6440.0,280.0,-490.0
30233789,1011.14,4.76,-64.78,6440.0,140.0,-490.0
30242788,1012.23,4.51,-64.54,6440.0,210.0,-490.0
30249789,1011.14,4.27,-64.17,6370.0,140.0,-490.0
30258789,1011.26,4.64,-66.12,6440.0,140.0,-490.0
30265789,1011.01,4.51,-65.39,6510.0,210.0,-490.0
30274788,1010.89,5.86,-65.64,6510.0,140.0,-490.0
30283789,1010.65,4.51,-64.9,6440.0,210.0,-490.0
30290789,1010.04,4.15,-64.78,6370.0,210.0,-490.0
30299789,1011.5,4.51,-66.86,6440.0,210.0,-490.0
30306789,1011.01,3.78,-66.0,6510.0,280.0,-490.0
30315789,1011.5,5.12,-65.51,6510.0,140.0,-490.0
30324789,1011.26,5.61,-66.61,6440.0,280.0,-490.0
30331789,1010.28,5.12,-65.15,6440.0,210.0,-490.0
30340789,1012.11,4.51,-66.61,6440.0,210.0,-490.0
30349789,1010.89,4.03,-66.0,6440.0,210.0,-490.0
30356790,1011.14,4.27,-66.61,6510.0,140.0,-490.0
30365788,1011.5,4.51,-65.27,6510.0,280.0,-490.0
30372789,1010.28,5.61,-64.05,6510.0,210.0,-490.0
30381788,1010.4,5.37,-65.64,6580.0,140.0,-490.0
30390789,1010.16,5.61,-64.9,6510.0,210.0,-560.0
30397789,1010.65,4.39,-64.29,6510.0,210.0,-490.0
30406788,1011.62,3.17,-66.0,6510.0,210.0,-490.0
30413790,1011.62,4.15,-65.15,6510.0,280.0,-490.0
30422788,1011.62,4.64,-66.73,6510.0,210.0,-490.0
30431789,1010.77,5.37,-65.88,6510.0,210.0,-490.0
30438790,1010.04,5.73,-64.17,6580.0,210.0,-490.0
30447789,1010.77,4.88,-65.51,6580.0,210.0,-490.0
30456789,1010.4,4.51,-64.66,6510.0,280.0,-490.0
30463790,1011.26,5.0,-65.15,6580.0,210.0,-490.0
30472788,1012.23,4.15,-64.42,6580.0,210.0,-490.0
30479789,1011.5,4.88,-65.15,6580.0,140.0,-490.0
30488789,1010.65,4.88,-65.76,6510.0,210.0,-490.0
30497789,1009.92,4.76,-66.0,6510.0,210.0,-490.0
30504789,1010.89,4.88,-66.0,6650.0,210.0,-490.0
30513787,1010.77,4.64,-66.12,6650.0,140.0,-490.0
30522789,1010.53,4.88,-66.0,6580.0,140.0,-490.0
30529790,1011.38,4.51,-64.42,6580.0,210.0,-490.0
30538788,1011.62,4.03,-64.54,6580.0,210.0,-490.0
30545789,1011.62,3.78,-64.17,6580.0,280.0,-560.0
30554789,1011.01,4.76,-62.95,6650.0,210.0,-490.0
30563788,1010.04,5.0,-64.05,6650.0,210.0,-560.0
30570789,1010.53,4.88,-65.15,6580.0,210.0,-490.0
30579788,1011.5,5.49,-64.42,6720.0,210.0,-490.0
30586790,1011.87,4.76,-64.42,6580.0,280.0,-490.0
30595789,1011.38,3.42,-63.93,6650.0,210.0,-490.0
30604788,1010.77,4.39,-63.68,6720.0,210.0,-490.0
30611789,1010.77,4.76,-63.56,6720.0,210.0,-490.0
30620789,1010.89,5.12,-62.71,6720.0,210.0,-490.0
30629789,1011.01,6.22,-62.71,6790.0,210.0,-560.0
30636790,1011.01,5.0,-62.46,6790.0,140.0,-490.0
30645789,1011.5,3.54,-63.2,6790.0,210.0,-490.0
30652789,1011.99,3.42,-64.42,6720.0,210.0,-490.0
30661789,1011.38,4.27,-64.17,6720.0,210.0,-490.0
30670788,1010.28,4.39,-64.05,6790.0,210.0,-560.0
30677789,1011.01,5.86,-63.81,6860.0,210.0,-490.0
30686788,1011.14,5.61,-63.07,6860.0,280.0,-490.0
30693789,1011.01,4.76,-62.71,6790.0,210.0,-560.0
30702788,1011.75,3.42,-63.44,6860.0,210.0,-490.0
30711789,1011.87,3.66,-63.68,6860.0,140.0,-560.0
30718790,1011.5,4.39,-63.56,6860.0,210.0,-490.0
30727788,1010.65,5.61,-63.32,6930.0,210.0,-560.0
30736789,1010.65,5.86,-62.46,6930.0,210.0,-490.0
30743789,1010.89,5.73,-63.07,6860.0,140.0,-560.0
30752789,1011.01,4.64,-63.32,6930.0,280.0,-560.0
30759789,1011.62,3.66,-63.44,6930.0,210.0,-490.0
30768788,1011.62,3.05,-63.81,7000.0,210.0,-560.0
30777789,1011.38,3.9,-62.59,7070.0,210.0,-560.0
30784790,1010.53,4.39,-62.71,7070.0,210.0,-490.0
30793788,1011.26,5.25,-63.32,7070.0,140.0,-560.0
30800790,1010.77,4.64,-61.73,7070.0,210.0,-490.0
30809788,1011.14,4.39,-62.95,7000.0,210.0,-560.0
30818789,1011.75,3.42,-62.83,7070.0,210.0,-560.0
30825789,1010.53,3.66,-63.81,7070.0,210.0,-560.0
30834788,1010.53,4.76,-63.56,7140.0,210.0,-560.0
30843788,1010.28,5.0,-63.68,7210.0,210.0,-490.0
30850790,1011.14,4.03,-63.32,7210.0,210.0,-490.0
30859788,1010.89,4.39,-63.2,7210.0,210.0,-490.0
30866789,1011.26,3.9,-63.81,7210.0,140.0,-490.0
30875789,1010.65,3.05,-62.83,7140.0,210.0,-560.0
30884789,1011.01,4.27,-64.05,7210.0,140.0,-560.0
30891789,1010.89,5.12,-63.81,7140.0,210.0,-560.0
30900789,1010.04,4.39,-64.29,7210.0,210.0,-560.0
30909789,1011.01,4.64,-65.64,7210.0,70.0,-560.0
30916790,1011.38,4.15,-64.9,7210.0,210.0,-560.0
30925789,1011.26,3.29,-65.15,7280.0,210.0,-560.0
30932790,1010.65,3.54,-65.27,7280.0,210.0,-560.0
30941788,1010.4,4.64,-64.54,7280.0,210.0,-560.0
30950789,1010.28,5.49,-65.51,7280.0,140.0,-560.0
30957789,1010.16,4.51,-65.51,7210.0,210.0,-560.0
30966788,1010.4,4.15,-65.51,7210.0,210.0,-560.0
30973790,1011.01,3.66,-66.73,7210.0,210.0,-560.0
30982788,1011.26,3.9,-66.73,7280.0,140.0,-560.0
30991788,1011.62,4.39,-66.98,7280.0,210.0,-560.0
30998790,1010.28,5.12,-65.76,7280.0,210.0,-560.0
31007788,1010.28,4.88,-65.76,7280.0,140.0,-490.0
31016789,1010.65,4.39,-64.54,7280.0,280.0,-560.0
31023789,1011.62,3.66,-64.66,7280.0,210.0,-560.0
31032789,1011.5,3.54,-63.81,7280.0,140.0,-490.0
31039789,1011.01,3.66,-62.59,7350.0,280.0,-560.0
31048788,1011.26,4.03,-63.68,7350.0,140.0,-560.0
31057789,1010.16,5.12,-63.68,7350.0,210.0,-560.0
31064789,1010.77,5.0,-62.95,7350.0,210.0,-560.0
31073789,1010.89,3.9,-62.95,7350.0,210.0,-560.0
31080789,1010.89,3.66,-63.56,7420.0,140.0,-560.0
31089788,1011.99,3.9,-63.56,7420.0,210.0,-490.0
31098788,1011.38,3.54,-62.83,7420.0,280.0,-560.0
31105790,1011.26,4.39,-61.98,7420.0,140.0,-560.0
31114789,1011.62,5.0,-62.1,7490.0,210.0,-560.0
31123789,1010.77,5.0,-60.63,7420.0,140.0,-560.0
31130790,1011.5,4.27,-62.22,7490.0,210.0,-560.0
31139788,1010.53,3.9,-62.59,7490.0,210.0,-560.0
31146790,1011.01,3.29,-63.44,7490.0,140.0,-560.0
31155788,1011.62,4.03,-64.05,7560.0,140.0,-560.0
31164788,1010.77,4.51,-64.17,7560.0,210.0,-560.0
31171789,1010.77,4.39,-65.03,7490.0,140.0,-560.0
31180789,1010.89,4.03,-65.27,7560.0,280.0,-560.0
31187790,1011.87,4.15,-64.66,7630.0,210.0,-560.0
31196788,1011.01,4.64,-65.88,7560.0,140.0,-560.0
31205788,1010.77,4.76,-64.66,7630.0,210.0,-560.0
31212789,1011.26,4.27,-65.88,7630.0,140.0,-560.0
31221789,1010.16,4.27,-66.12,7560.0,210.0,-560.0
31230789,1010.77,4.27,-66.0,7560.0,210.0,-560.0
31237789,1010.89,3.78,-67.71,7560.0,140.0,-560.0
31246788,1010.77,3.78,-66.0,7490.0,140.0,-630.0
31253790,1011.38,4.03,-66.86,7630.0,140.0,-560.0
31262788,1010.77,4.03,-66.73,7630.0,210.0,-630.0
31271789,1010.89,4.03,-66.98,7630.0,140.0,-560.0
31278789,1010.53,4.76,-67.22,7560.0,210.0,-560.0
31287788,1011.26,3.78,-67.1,7560.0,140.0,-560.0
31296789,1011.62,3.42,-67.1,7560.0,210.0,-560.0
31303789,1010.16,3.17,-66.98,7560.0,140.0,-560.0
31312788,1011.5,3.9,-67.47,7560.0,140.0,-560.0
31319789,1011.01,4.64,-67.22,7490.0,140.0,-560.0
31328789,1010.04,4.51,-66.49,7560.0,140.0,-560.0
31337789,1010.77,5.61,-67.47,7490.0,140.0,-560.0
31344789,1011.14,3.66,-66.61,7490.0,210.0,-560.0
31353788,1010.77,3.54,-66.73,7420.0,210.0,-560.0
31360789,1011.62,4.03,-67.34,7420.0,210.0,-560.0
31369788,1010.77,4.15,-67.47,7490.0,210.0,-560.0
31378789,1010.53,4.51,-67.83,7490.0,140.0,-560.0
31385790,1010.4,4.88,-67.71,7490.0,210.0,-560.0
31394789,1010.77,4.03,-67.47,7420.0,140.0,-560.0
31403789,1010.4,4.27,-69.54,7350.0,210.0,-560.0
31410789,1011.01,4.76,-68.81,7420.0,140.0,-560.0
31419789,1010.77,4.64,-68.93,7420.0,140.0,-560.0
31426790,1011.26,5.25,-68.69,7420.0,210.0,-560.0
31435789,1010.16,3.42,-67.83,7350.0,210.0,-560.0
31444788,1010.65,4.15,-68.08,7350.0,210.0,-560.0
31451790,1009.67,3.9,-68.56,7280.0,210.0,-560.0
31460789,1010.77,4.51,-68.2,7280.0,210.0,-560.0
31467789,1010.53,4.15,-68.32,7350.0,140.0,-560.0
31476789,1011.01,4.88,-68.81,7280.0,210.0,-490.0
